번호,발전기명,설비용량(MW),광역지역,세부지역,latitude,longitude,nearest_site_name,bell
49415,은성쏠라14호 태양광발전소,1.095255,경북,경북 예천군 보문면,36.665306,128.5109,영주,True
19764,디에이의성태양광,0.7,경북,경북 의성군 단촌면,36.42208,128.67427,의성,True
18963,동해에너지태양광발전소,0.996,경북,경북 의성군 금성면,36.261383,128.68106,의성,False
48430,유진쏠라랜드태양광,0.68,경북,경북 상주시 사벌면,36.46635,128.20857,상주,False
1284,디씨에너지태양광,1.49,경북,경북 칠곡군 가산면,36.085964,128.53888,대구,False
1286,디아이테크태양광,0.96,경북,경북 포항시 남구,36.00846,129.35934,포항,True
20276,류천에너지태양광,0.903105,경북,경북 영주시 장수면,36.77478,128.57875,영주,False
55914,의성솔라에너지태양광,2.00013,경북,경북 의성군 단촌면,36.42208,128.67427,의성,True
48395,유진의성태양광,1.0,경북,경북 의성군 금성면,36.261383,128.68106,의성,True
2159,이원에너지태양광,0.7,경북,경북 군위군 의흥면,36.175823,128.71518,의성,False
50058,이글스에너지태양광#2,0.789,경북,경북 구미시 공단동,36.101418,128.38448,대구,True
49956,의성솔라태양광,1.5,경북,경북 의성군 금성면,36.261383,128.68106,의성,True
49421,은성쏠라4호태양광,1.29675,경북,경북 영주시 안정면,36.845734,128.55669,영주,True
18657,동원에너지태양광발전소,0.996,경북,경북 의성군 금성면,36.261383,128.68106,의성,False
19258,두산태양광발전소,0.0992,경북,경북 안동시 북후면,36.685043,128.70227,안동,False
19544,드림솔라1태양광,0.29988,경북,경북 의성군 금성면,36.261383,128.68106,의성,False
18472,동아태양광에너지,0.97416,경북,경북 영주시 안정면,36.845734,128.55669,영주,False
48832,육일태양광,0.2937599999999999,경북,경북 성주군 성주읍,35.918953,128.28929,대구,False
56298,윤아에너지 태양광,0.99864,경북,경북 의성군 안계면,36.383854,128.44021999999998,의성,False
2169,익성솔라태양광,0.496339,경북,경북 경산시 용성면,35.793262,128.87592,영천,True
49127,율리2태양광,0.099375,경북,경북 상주시 청리면,36.338615,128.1306,상주,True
19588,드림태양광발전소,0.099,경북,경북 영천시 금호읍,35.933353,128.87764,영천,True
55991,의성율현태양광,2.00032,경북,경북 의성군 구천면,36.347385,128.43265,의성,False
68061,익산포항선태양광,0.674,경북,경북 영천시 임고면,36.021072,128.974,영천,True
2182,일신산업태양광,0.295,경북,경북 경산시 남산면,35.7934,128.83736000000002,영천,False
20606,마전태양광,0.99712,경북,경북 예천군 지보면,36.548313,128.39035,문경,False
29701,서광영천북안태양광,0.994,경북,경북 영천시,35.97322,128.93855,영천,True
1763,썬위즈군위태양광,0.43,경북,경북 군위군 의흥면,36.175823,128.71518,의성,True
29651,서강봉화태양광,1.0,경북,경북 봉화군 물야면,36.97518,128.7358,봉화,True
1774,쏠라테크칠곡태양광,0.995,경북,경북 칠곡군 지천면,35.95607,128.49168,대구,True
1778,쏠라파워태양광,1.496,경북,경북 영덕군 축산면,36.508945,129.41426,청송군,True
1534,상주태양광,1.49,경북,경북 상주시 화서면,36.44545,127.95139,상주,True
1533,상주솔라태양광,1.492,경북,경북 상주시 공검면,36.512066,128.1586,문경,True
1781,씨그마영주태양광,2.999,경북,경북 영주시 조와동,36.869938,128.63629,영주,True
38707,씨앤상주태양광,0.999,경북,경북 상주시 모서면,36.342472,127.960075,추풍령,True
29016,상용 태양광,0.4032,경북,경북 상주시 화서면,36.44545,127.95139,상주,False
1529,상생에너지태양광,1.994525,경북,경북 김천시 어모면,36.180428,128.11873,추풍령,True
1519,삼진영주태양광,0.5,경북,경북 영주시 문수면,36.772133,128.63043000000002,영주,True
56109,삼지솔라 태양광발전소,0.99495,경북,경북 구미시 도개면,36.29955,128.33081,상주,True
1517,삼일방직태양광,1.5,경북,경북 경산시 진량읍, 35.888547644925,128.8574345,영천,False
56108,삼읍태양광,0.8046,경북,경북 영덕군 병곡면,36.602345,129.41066,청송군,False
4654,아이제이에스태양광,0.4824,경북,경북 경산시 진량읍,35.87394,128.81622,영천,False
1876,삼성제침2호태양광,0.36639,경북,경북 칠곡면 왜관읍,36.012326,128.4307889,대구,True
1875,삼성제침1호태양광,0.4595399999999999,경북,경북 칠곡면 왜관읍,36.012326,128.4307889,대구,True
1502,삼성정공2태양광,0.335,경북,경북 성주군 성주읍,35.918953,128.28929,대구,True
1501,삼성정공1태양광,0.39,경북,경북 성주군 성주읍,35.918953,128.28929,대구,True
56189,안다미로제이,2.9760000000000004,경북,경북 김천시 감문면,36.214237,128.18108999999998,추풍령,True
42375,삼백쏠라랜드태양광,0.565,경북,경북 상주시 사벌면,36.46635,128.20857,상주,False
40078,양지솔라태양광,0.49,경북,경북 김천시 감문면,36.214237,128.18108999999998,추풍령,True
29687,서광영천태양광,0.45,경북,경북 영천시 임고면,36.021072,128.974,영천,True
56169,썬가든태양광발전기,2.2041,경북,경북 포항시 남구,36.00846,129.35934,포항,True
38205,써니파크태양광,0.26964,경북,경북 칠곡군 동명면,35.984035,128.5535,대구,False
1551,서보의성태양광,2.0,경북,경북 의성군 금성면,36.261383,128.68106,의성,False
1682,솔라파워영주태양광,0.7,경북,경북 영주시 안정면,36.845734,128.55669,영주,True
1667,솔라예천태양광,0.999,경북,경북 예천군 감천면,36.721127,128.52646,영주,True
4644,소곡태양광,0.99495,경북,경북 문경시 우지동,36.620773,128.19623,문경,False
33992,솔로몬영주태양광,0.994,경북,경북 영주시 안정면,36.845734,128.55669,영주,True
1687,솔싱크영주태양광,0.966,경북,경북 영주시 상망동,36.841812,128.64798000000002,영주,True
1654,세종솔라5호태양광,0.48,경북,경북 고령군 성산면,35.749905,128.35992,합천,True
32953,세실쏠라태양광,0.09936,경북,경북 영천시 임고면,36.021072,128.974,영천,True
32901,세명태양광,0.7452,경북,경북 성주군 대가면,35.91032,128.22876000000002,합천,False
32276,성원2태양광발전소,0.34992,경북,경북 문경시 영순면,36.58208,128.23598,문경,False
1610,성운태양광,0.999,경북,경북 군위군 부계면,36.100903,128.6642,대구,False
13420,성안태양광,1.49688,경북,경북 안동시 와룡면,36.616417,128.76651,안동,True
40226,어덕1태양광발전소,0.098,경북,경북 상주시 중덕동,36.44319,128.18396,상주,False
38568,수식리태양광,1.30169,경북,경북 봉화군 물야면,36.97518,128.7358,봉화,True
4631,성광태양광발전소,0.999,경북,경북 상주시 함창읍,36.570156,128.17949,문경,False
35972,승문태양광b,1.42317,경북,경북 영주시 문수면,36.772133,128.63043000000002,영주,True
63567,승문태양광,0.486,경북,경북 영주시 문수면,36.772133,128.63043000000002,영주,True
4647,승진에너지태양광발전소,1.99368,경북,경북 구미시 산동면,36.169674,128.43414,의성,True
31105,선우영주태양광,1.2,경북,경북 영주시 이산면,36.821808,128.65623,영주,True
30966,선미래의성태양광,0.446,경북,경북 의성군 춘산면,36.237564,128.81174,의성,True
36513,신광솔라태양광,0.99324,경북,경북 포항시 북구,36.041874,129.36574,포항,True
56165,신우솔라태양광,0.450775,경북,경북 구미시 도개면,36.29955,128.33081,상주,False
37710,신풍태양광,0.496,경북,경북 예천군 지보면,36.548313,128.39035,문경,False
42760,신화테크2태양광,0.942,경북,경북 포항시 대송면,35.968487,129.35992,포항,True
29958,서산2태양광,0.09936,경북,경북 영천시 서산동,35.976727,128.89778,영천,True
35910,승경2호태양광,0.29808,경북,경북 상주시 사벌면,36.46635,128.20857,상주,False
40227,어덕2태양광발전소,0.099,경북,경북 상주시 중덕동,36.44319,128.18396,상주,False
27385,사벌쏠라랜드태양광,0.5,경북,경북 상주시 사벌면,36.46635,128.20857,상주,False
1486,사리태양광,1.998,경북,경북 영천시 임고면,36.021072,128.974,영천,True
1999,오운태양광,1.4,경북,경북 영주시 평은면,36.758434,128.68846000000002,영주,False
29138,오태2수상태양광,3.088,경북,경북 군위군 의흥면,36.175823,128.71518,의성,True
44404,옥광에너지영덕태양광,0.968,경북,경북 영덕군 영덕읍,36.40948,129.37282,청송군,True
4673,와이즈솔라21호,1.4985,경북,경북 김천시 농소면,36.10605,128.17238,추풍령,True
45013,와이티썬칠곡태양광,2.97,경북,경북 칠곡군 지천면,35.95607,128.49168,대구,True
1384,미래영주태양광,0.999,경북,경북 영주시 부석면,36.978878,128.65416000000002,봉화,True
22707,미래솔라태양광,2.06388,경북,경북 문경시 마성면,36.692604,128.11668,문경,False
2024,용성2호태양광,0.496339,경북,경북 경산시 용성면,35.793262,128.87592,영천,True
2031,우도경주태양광,2.9736,경북,경북 경주시 서면,35.891304,129.05252,영천,True
2030,우도상주태양광,0.995,경북,경북 상주시 이안면,36.579453,128.14558,문경,True
46097,우리솔라태양광,0.496339,경북,경북 경산시 용성면,35.793262,128.87592,영천,True
66722,예천태양광#1,1.385,경북,경북 예천군 하리면,36.74509,128.4431,영주,True
2035,우리에너지태양광#1,1.096,경북,경북 안동시 풍산읍,36.58016,128.57205,안동,True
56047,무성햇빛발전소,0.45333,경북,경북 영양군 청기면,36.661217,129.06238000000002,청송군,True
7930,우지1호태양광,2.7495,경북,경북 문경시 우지동,36.620773,128.19623,문경,True
21632,명품5호 태양광,0.09916,경북,경북 문경시 산양면,36.611748,128.25873,문경,False
21631,명품4호 태양광,0.09916,경북,경북 문경시 산양면,36.611748,128.25873,문경,False
21630,명품3호 태양광,0.09916,경북,경북 문경시 산양면,36.611748,128.25873,문경,False
56041,맥스에너지월성 태양광,0.96876,경북,경북 구미시 해평면,36.19984,128.3913,상주,False
56040,맥스에너지안정,0.95616,경북,경북 의성군 안계면,36.383854,128.44021999999998,의성,False
56036,맥스에너지2호,0.99882,경북,경북 의성군 봉양면,36.30075,128.57635,의성,False
4611,월막1호 태양광발전소,0.99495,경북,경북 고령군 쌍림면,35.679817,128.2419,합천,False
4676,월성에너지태양광,0.49842,경북,경북 의성군 안계면,36.383854,128.44021999999998,의성,False
65889,만운저수지태양광,2.00736,경북,경북 안동시 풍산면,36.579518,128.571608,안동,True
1367,문경솔라팜태양광,2.08208,경북,경북 문경시 동로면,36.773376,128.31499,문경,False
56494,마북태양광발전,2.016,경북,경북 포항시 북구,36.041874,129.36574,포항,True
1988,예천솔라태양광,1.0,경북,경북 예천군 지보면 어신리,36.568115,128.4244,문경,True
43277,영해태양광발전소,0.9996,경북,경북 영천시 화남면,36.059143,128.8891,영천,False
40458,에덴에너지,0.49725,경북,경북 상주시 사벌면,36.46635,128.20857,상주,False
56099,빛모아 태양광,0.99864,경북,경북 의성군 안계면,36.383854,128.44021999999998,의성,False
2661,비안태양광,1.99872,경북,경북 의성군 비안면,36.33736,128.4902,의성,True
56202,에스솔라 태양광발전소,0.99648,경북,경북 성주군 벽진면,35.948494,128.21642,추풍령,False
40654,에스에스의성태양광,0.489,경북,경북 의성군 안계면,36.383854,128.44021999999998,의성,True
17813,동건태양광,0.099,경북,경북 예천군 지보면,36.548313,128.39035,문경,False
1444,부경태양광#1,0.992,경북,경북 영양군 석보면,36.558052,129.12473,청송군,True
25586,복용쏠라 태양광,0.1989999999999999,경북,경북 상주시 화서면,36.44545,127.95139,상주,False
62970,보현산댐태양광,2.40185,경북,경북 영천시 화북면,36.108284,128.9194,영천,True
56521,에스피햇빛발전소,0.45333,경북,경북 영양군 청기면,36.661217,129.06238000000002,청송군,True
56229,엔아이씨안동태양광,2.9792,경북,경북 안동시 임동면,36.568855,128.91759,안동,False
1406,배내상주태양광,0.995,경북,경북 상주시 이안면,36.579453,128.14558,문경,True
1962,영광1호태양광,1.996,경북,경북 김천시 남면,36.107925,128.18953,추풍령,True
42667,영숙태양광발전소,0.099,경북,경북 구미시 도개면,36.29955,128.33081,상주,False
48002,영순태양광,1.7009999999999998,경북,경북 문경시 영순면,36.58208,128.23598,문경,True
24960,벽진태양광발전소,0.499536,경북,경북 성주군 벽진면,35.948494,128.21642,추풍령,False
42773,영양미래햇빛발전소,0.49896,경북,경북 영양군 청기면,36.661217,129.06238000000002,청송군,True
42947,영일태양광발전소,0.099,경북,경북 의성 단밀면,36.375977,128.38162,상주,False
38339,영주제1태양광,0.493,경북,경북 영주시 안정면,36.845734,128.55669,영주,True
65893,백현수상태양광발전소,0.95472,경북,경북 구미시 산동면,36.169674,128.43414,의성,True
24628,백한봉화태양광,0.807,경북,경북 봉화군 봉화읍,36.887665,128.73963999999998,봉화,True
43103,영진솔라테크태양광,0.902,경북,경북 봉화군 상운면,36.83377,128.75519,봉화,True
43187,영천화남태양광,0.998,경북,경북 영천시 화남면,36.059143,128.8891,영천,True
56250,영파워 태양광발전소,0.50625,경북,경북 문경시 영순면,36.58208,128.23598,문경,False
42474,영림3태양광발전소,0.9996,경북,경북 영천시 화남면,36.059143,128.8891,영천,False
26143,부남청송태양광,0.22,경북,경북 봉화군 재산면,36.816032,128.96185,봉화,True
33930,솔라테크예천태양광,0.3779999999999999,경북,경북 예천군 지보면,36.548313,128.39035,문경,True
9011,군위솔라태양광,2.987,경북,경북 군위군 소보면,36.254982,128.47527,의성,True
56198,내의1호태양광,1.49688,경북,경북 군위군 소보면,36.254982,128.47527,의성,True
59641,창환영덕태양광,1.0,경북,경북 영덕군 영해면,36.537544,129.40715,청송군,True
59805,천광산업영주태양광,1.995,경북,경북 영주시 상망동,36.841812,128.64798000000002,영주,True
69872,천북공장태양광,0.34476,경북,경북 경주시 천북면,35.895283,129.27118000000002,경주시,False
40863,천욱발전영주태양광,0.988,경북,경북 영주시 상망동,36.841812,128.64798000000002,영주,True
60107,철도솔라4호태양광,0.3402,경북,경북 포항시 북구,36.041874,129.36574,포항,True
55927,남전2호태양광,2.00178,경북,경북 김천시 개령면,36.167732,128.18613,추풍령,False
4701,KCC김천공장태양광,5.76,경북,경북 김천시 어모면,36.180428,128.11873,추풍령,True
55967,남전1호태양광,2.00448,경북,경북 김천시 개령면,36.167732,128.18613,추풍령,False
12399,남도태양광제1기,0.99792,경북,경북 경산시 용성면,35.793262,128.87592,영천,False
4645,청리에너지-2,0.95238,경북,경북 상주시 청리면,36.338615,128.1306,상주,False
4646,청리에너지,0.4995,경북,경북 상주시 청리면,36.338615,128.1306,상주,False
1009,낙동에너지2호,0.498,경북,경북 군위군 우보면,36.19502,128.6618,의성,False
12076,나이스쏠라태양광,0.09936,경북,경북 영천시 임고면,36.021072,128.974,영천,True
4632,김천태양광발전소,2.00528,경북,경북 김천시 개령면,36.167732,128.18613,추풍령,True
11657,김천에너빅스태양광,9.106,경북,경북 김천시 어모면,36.180428,128.11873,추풍령,True
2623,김천시하수처리장태양광,2.478,경북,경북 김천시 대광동,36.144627,128.14276,추풍령,True
70513,친환경단구리태양광,1.497,경북,경북 경주시 강동면,35.98773,129.27327,포항,True
26436,금호1호태양광발전소,1.49745,경북,경북 영천시 금호읍,35.933353,128.87764,영천,True
56396,케이비솔라에너지,0.99882,경북,경북 상주시 모서면,36.342472,127.960075,추풍령,False
17968,케이스타태양광,0.46,경북,경북 칠곡군 석적읍,36.06681,128.40079,대구,True
9290,내의2호태양광,1.49688,경북,경북 군위군 소보면,36.254982,128.47527,의성,True
56401,케이앤씨 태양광,0.400995,경북,경북 경산시 진량읍,35.87394,128.81622,영천,False
58721,진양쏠라20호,1.893,경북,경북 문경시 농암면,36.60095,128.0029,문경,True
56350,JL화전태양광,0.19809,경북,경북 의성군 사곡면,36.306297,128.78786000000002,의성,True
1100,대광태양광b,0.7008,경북,경북 영천시 고경면,36.00157,129.04585,영천,True
2316,죽성솔라태양광,0.99324,경북,경북 포항시 북구,36.041874,129.36574,포항,True
57192,중덕태양광발전,0.0976,경북,경북 상주시 어덕길,36.45571,128.1855,상주,False
14354,단비발전소,0.7,경북,경북 안동시 일직면,36.47529,128.65953000000002,안동,False
1085,다인의성태양광,0.994,경북,경북 의성군 다인면,36.45031,128.35356000000002,상주,True
2348,지에이치에너지태양광,2.0,경북,경북 영양군 석보면,36.558052,129.12473,청송군,True
55979,다산태양광,0.99918,경북,경북 문경시 산양면,36.611748,128.25873,문경,False
151,다복태양광,1.0,경북,경북 봉화군 재산면,36.816032,128.96185,봉화,True
26611,BEP민정태양광,0.99864,경북,경북 상주시 오대동,36.376087,128.17099,상주,True
65562,호남태양광,0.5,경북,경북 영천시 금호읍,35.933353,128.87764,영천,False
2454,CB상주태양광,1.45638,경북,경북 상주시 화동면,36.38956,127.954124,추풍령,True
1295,DSP2호 태양광발전소,0.45,경북,경북 군위군 의흥면,36.175823,128.71518,의성,False
56017,DSP6호태양광,2.031575,경북,경북 칠곡군 왜관읍,35.98903,128.3977,대구,False
70512,형진쏠라12호태양광,2.299,경북,경북 문경시 호계면,36.631207,128.20586,문경,True
13546,누림에너지태양광,0.99882,경북,경북 의성군 안사면,36.43105,128.46165,의성,True
58486,진산태양광,0.99552,경북,경북 의성군 금성면,36.261383,128.68106,의성,False
2766,현도태양광,0.99792,경북,경북 군위군 산성면,36.12308,128.69489,의성,False
58720,진양12호태양광,2.97414,경북,경북 문경시 호계면,36.631207,128.20586,문경,True
58716,진양17호태양광,1.91079,경북,경북 의성군 안계면,36.383854,128.44021999999998,의성,True
58717,진양23호태양광,1.93347,경북,경북 예천군 풍양면,36.510612,128.29903000000002,문경,True
58718,진양25호태양광,1.50255,경북,경북 경주시 강동면,35.98773,129.27327,포항,True
69753,현대영주태양광,1.0,경북,경북 영주시 장수면,36.77478,128.57875,영주,True
969,금용태양광,1.25,경북,경북 성주군 벽진면,35.948494,128.21642,추풍령,False
56405,케이에이치테크태양광,1.494675,경북,경북 구미시 옥성면,36.29589,128.27881000000002,상주,True
35106,해평정수장침전지태양광,0.084,경북,경북 구미시 해평면,36.19984,128.3913,상주,True
7909,광명쏠라1호태양광,0.32319,경북,경북 의성군 안계면,36.383854,128.44021999999998,의성,False
7466,골든태양광,0.09792,경북,경북 안동시 예안면,36.661293,128.88515,안동,False
66794,한양솔라태양광,0.998,경북,경북 군위군 대북리,36.264904,128.56296,의성,False
55924,강천1호태양광,0.49446,경북,경북 거창군 위천면,35.74942194,127.8280086,거창,False
17970,고아정공경주태양광,0.25,경북,경북 경주시 강동면,35.98773,129.27327,포항,True
2627,하늘에너지태양광,0.996,경북,경북 의성군 금성면,36.261383,128.68106,의성,False
55925,강천2호태양광,0.49446,경북,경북 거창군 위천면,35.749634,127.833115,거창,False
7022,고려광칠곡태양광,0.999,경북,경북 칠곡군,35.99559,128.40166000000002,대구,True
55941,고경3호태양광,0.99756,경북,경북 영천시 고경면,36.00157,129.04585,영천,False
49957,개천수상태양광,2.04782,경북,경북 의성군 안계면,36.383854,128.44021999999998,의성,True
65346,하리 태양광발전소(pv),0.093075,경북,경북 문경시 문경읍,36.737297,128.10703999999998,문경,False
66635,한세태양광,0.99,경북,경북 안동시 풍천면,36.55619,128.50652,안동,False
55939,경희솔라제2발전기,1.35,경북,경북 의성군 봉양면,36.30075,128.57635,의성,True
66372,한빛에너지,0.9936,경북,경북 상주시 외남면,36.357437,128.08945,상주,True
55938,경희솔라제1발전기,1.35,경북,경북 의성군 봉양면,36.30075,128.57635,의성,True
6822,경휘울진태양광,0.997,경북,경북 울진군 평해읍,36.72807,129.44136,울진,True
6771,경현봉화태양광,0.999,경북,경북 봉화군 상운면,36.83377,128.75519,봉화,True
2660,한빛2호태양광,1.49688,경북,경북 군위군 소보면,36.254982,128.47527,의성,True
56481,한빛1호태양광,1.49688,경북,경북 군위군 소보면,36.254982,128.47527,의성,True
2653,한라솔라예천태양광,0.994,경북,경북 예천군,36.657654,128.45293,영주,True
66188,한마음에너지태양광,0.5,경북,경북 경산시,35.82508,128.74132,대구,True
64472,푸른태양광발전소,0.1,경북,경북 포항시 북구,36.041874,129.36574,포항,False
1636,포항제강1기태양광,1.1,경북,경북 포항시 남구,36.00846,129.35934,포항,True
64207,평화태양광,0.099,경북,경북 예천군 유천면,36.63543,128.39009,문경,False
2064,평지저수지수상태양광#1,0.70623,경북,경북 문경시 산양면,36.611748,128.25873,문경,True
56414,코리아쏠라에너지태양광,0.4446,경북,경북 구미시 도개면,36.29955,128.33081,상주,True
56203,해토태양광,2.9988,경북,경북 문경시 마성면,36.692604,128.11668,문경,True
62157,코오롱경주태양광,1.0,경북,경북 경주시 양남면,35.67779,129.46039,울산,True
56076,해찬태양광발전소,0.9984,경북,경북 영천시 고경면,36.00157,129.04585,영천,False
56206,SH화전태양광,0.99684,경북,경북 의성군 사곡면,36.306297,128.78786000000002,의성,True
9520,그린에너지태양광,0.99351,경북,경북 고령군 운수면,35.76904,128.29047,합천,False
4348,SU799태양광발전기,0.24531,경북,경북 김천시 율곡동,36.121418,128.18372,추풍령,True
9369,그린6태양광,0.49896,경북,경북 영주시 안정면,36.845734,128.55669,영주,False
56425,태승가애태양광발전소,0.29565,경북,경북 상주시 낙동면,36.374954,128.24817,상주,False
4493,yd솔라에너지,0.09792,경북,경북 안동시 예안면,36.661293,128.88515,안동,False
2123,대광태양광c,1.9964,경북,경북 상주시 화남면,36.44827,127.90554,보은,False
1220,도촌봉화태양광#2,0.3,경북,경북 봉화군 봉화읍,36.887665,128.73963999999998,봉화,True
42340,YES청도태양광,1.72134,경북,경북 청도군 청도읍,35.65071,128.74382,밀양,True
42347,YNES삼원강재태양광,1.14318,경북,경북 포항시 남구,36.00846,129.35934,포항,True
4727,함박산햇빛발전소,0.45333,경북,경북 영양군 청기면,36.661217,129.06238000000002,청송군,True
35116,구미정수장태양광#2,0.520799,경북,경북 구미시 고아읍,36.21089,128.32856999999998,상주,True
67132,한중태양광,1.2,경북,경북 영천시 영천산단로,35.918232,128.94588000000002,영천,True
5010,가야에너지태양광,0.996,경북,경북 의성군 금성면,36.261383,128.68106,의성,False
2590,팜스코태양광#4,0.68,경북,경북 성주군 월항면,35.945587,128.3158,대구,True
56075,광찬태양광발전소,0.9984,경북,경북 영천시 고경면,36.00157,129.04585,영천,False
8314,광진쏠라2호태양광,2.004975,경북,경북 문경시 호계면,36.631207,128.20586,문경,True
8269,광전명도태양광,2.00196,경북,경북 울진군 죽변면,37.059757,129.42227,울진,False
56430,태영태양광,0.4896,경북,경북 안동시 와룡면,36.616417,128.76651,안동,False
56488,화남제1태양광,2.99376,경북,경북 칠곡군 동명면,35.984035,128.5535,대구,False
12400,남도태양광제2기,0.49896,경북,경북 경산시 용성면,35.793262,128.87592,영천,False
16444,대한메탈2발전소,0.23868,경북,경북 경산시 진량읍,35.87394,128.81622,영천,False
19904,조율태양광,1.494,경북,경북 의성군 구천면,36.347385,128.43265,의성,False
49958,조성수상태양광,2.7132,경북,경북 의성군 구천면,36.347385,128.43265,의성,True
55292,조문국2호태양광,0.0992,경북,경북 의성군 금성면,36.261383,128.68106,의성,False
54997,제이티태양광,0.49536,경북,경북 예천군 호명면,36.59433,128.46838,영주,False
56348,제이에스비햇빛발전소,0.45333,경북,경북 영양군 청기면,36.661217,129.06238000000002,청송군,True
13393,화성태양광,1.494,경북,경북 의성군 단북면,36.38753,128.40482,상주,False
71061,제오태양광발전소,0.99792,경북,경북 의성군 금성면,36.261383,128.68106,의성,False
4684,제다 태양광발전소,0.99792,경북,경북 경산시 진량읍,35.87394,128.81622,영천,False
1294,(주)디에스피이에스1호 태양광,0.504,경북,경북 의성군 의성읍,36.355915,128.69481000000002,의성,False
1007,제2수송단태양광,3.0912,경북,경북 경산시 남천면,35.76663,128.72685,대구,True
1309,대진태양광,0.469,경북,경북 합천군 봉산면,35.57773688,127.9897617,거창,True
56335,정종솔라3호,0.99324,경북,경북 상주시 내서면,36.412395,128.0676,상주,False
56336,정종솔라2호 태양광발전소,0.99324,경북,경북 상주시 내서면,36.412395,128.0676,상주,False
45992,화서휴게소태양광,0.42978,경북,경북 상주시 화서면,36.44545,127.95139,상주,False
16445,대한메탈1발전소,0.7344,경북,경북 경산시 진량읍,35.87394,128.81622,영천,False
16841,덕담태양광발전소,0.495,경북,경북 상주시 사벌면,36.46635,128.20857,상주,False
35138,자인정수장태양광,0.098,경북,경북 경산시 자인면,35.82088,128.82256999999998,영천,True
2183,일지테크경주공장태양광,0.65246,경북,경북 경주시 외동읍,35.717407,129.32756,경주시,False
40623,도개2호태양광발전소,0.99495,경북,경북 구미시 도개면,36.29955,128.33081,상주,True
17243,도개솔라파크2,0.099,경북,경북 구미시 도개면,36.29955,128.33081,상주,False
17248,도개솔라파크8,0.09984,경북,경북 구미시 도개면,36.29955,128.33081,상주,False
1206,도개태양광1호,1.99764,경북,경북 구미시 도개면,36.29955,128.33081,상주,False
72465,훈민2태양광발전소,0.44928,경북,경북 문경시 산양면,36.611748,128.25873,문경,False
17356,도덕태양광발전소,0.1,경북,경북 의성군 안계면,36.383854,128.44021999999998,의성,True
1678,솔라테크상주태양광,0.7,경북,경북 상주시 모동면,36.3201,127.959366,추풍령,True
51583,일성전력태양광,0.0416,경북,경북 경주시 강동면,35.98773,129.27327,포항,True
51456,일광에너지영덕태양광,0.494,경북,경북 영덕군 지품면,36.448494,129.28178,청송군,True
2176,일광2태양광,2.004,경북,경북 성주군 수륜면,35.832928,128.19238,합천,False
56507,더준태양광,0.8413200000000001,경북,경북 고령군 운수면,35.76904,128.29047,합천,False
71408,화서 태양광,0.1989999999999999,경북,경북 상주시 화서면,36.44545,127.95139,상주,False
6029,거창태양광,0.92664,경북,경북 상주시 공성면,36.28343,128.09243999999998,추풍령,False
56486,화남제3태양광,2.00232,경북,경북 칠곡군 동명면,35.984035,128.5535,대구,False
15152,대명태양광,0.6966,경북,경북 성주군 대가면,35.91032,128.22876000000002,합천,False
56361,주식회사 중앙시스템 태양광,0.8697600000000001,경북,경북 상주시 사벌면,36.46635,128.20857,상주,False
56487,화남제2태양광,2.99376,경북,경북 칠곡군 동명면,35.984035,128.5535,대구,False
56676,주원영양태양광#3 발전기,0.6,경북,경북,36.575996,128.5058,안동,True
950,근영산업3호태양광,0.099,광주,광주 광산구 내동송동길,35.16345,126.71898,영광군,False
19804,디와이뱅크3호태양광,0.237,광주,광주 광산구 하남산단,35.18977199,126.7972909,고창,True
4724,한영피엔에스2호,0.6926399999999999,광주,광주광역시 광산구 하남산단7번로,35.20612,126.80448,고창,True
19803,디와이뱅크2호태양광,0.35,광주,광주 광산구 손재로,35.189327,126.79501,고창,True
2765,현대하이텍태양광발전기,1.45764,광주,광주 광산구 하남산단6번로,35.20234,126.80287,고창,True
1483,빛고을신재생2태양광,1.2990000000000002,광주,광주 광산구 본덕동,35.08395,126.78627,영광군,True
1480,빛고을메트로태양광#2,1.668,광주,광주 광산구 옥동,35.12349,126.76005,영광군,True
1300,디에이치글로벌첨단공장태양광,1.14444,광주,광주 북구 첨단연신로29번길,35.20066,126.861206,고창,True
62386,탑솔라2호 태양광발전소,0.24272,광주,광주 북구 첨단연신로30번길,35.20051,126.86686,고창,False
4726,한영피엔에스1호,1.2987,광주,광주광역시 광산구,35.139545,126.79363,고창,True
33309,센도리2태양광,0.07936,광주,광주 북구 첨단연신로30번길,35.20051,126.86686,고창,False
560,제이디시에너지,0.34344,광주,광주 북구 첨단벤처로60번길,35.226402,126.85993,고창,True
951,근영산업1호태양광,0.099,광주,광주 광산구 내동송동길,35.16345,126.71898,영광군,False
53338,YSP B 태양광발전소,0.8608,광주,광주 광산구,35.139545,126.79363,고창,True
53337,YSP A 태양광발전소,0.6336,광주,광주 광산구,35.139545,126.79363,고창,True
944,그린테크노파크태양광,1.5,광주,광주 북구 첨단과기로,35.22660767,126.8485203,고창,True
69797,첨단태양광,0.748,광주,광주 북구 첨단 연신로,35.21225,126.85936,고창,True
62387,탑솔라태양광발전소,0.9002100000000001,광주,광주 북구 첨단연신로,35.21225,126.85936,고창,False
50059,해동태양광,1.984,광주,광주 광산구 송치동,35.17901,126.73839,영광군,True
1643,광주FS1기태양광,0.6177600000000001,광주,광주 광산구 하남산단9번로,35.213406,126.80713,고창,True
56524,왕성테크 태양광발전소,0.28908,광주,광주 광산구 하남산단7번로,35.20612,126.80448,고창,True
