,date,hour,977,68059,30125,6051,6048,6049,1457,62167,30126
106,20191205.0,11.0,0.364752,0.01986,0.56016,0.04568,0.0544399999999999,0.04488,1.1412,0.75936,0.26736
107,20191205.0,12.0,0.468288,0.02508,0.6544800000000001,0.05512,0.06448,0.06448,1.7568,0.90624,0.36096
108,20191205.0,13.0,0.537624,0.02634,0.6696,0.0579999999999999,0.06792,0.07132,1.8396,0.96576,0.4041599999999999
109,20191205.0,14.0,0.560088,0.02502,0.62568,0.05592,0.06616,0.0714,1.764,0.9216,0.40944
110,20191205.0,15.0,0.481176,0.01908,0.48672,0.04512,0.05436,0.04192,1.4652,0.7881600000000001,0.36432
111,20191205.0,16.0,0.2826,0.0105,0.252,0.02648,0.0221199999999999,0.0121599999999999,0.8712,0.3888,0.2304
112,20191205.0,17.0,0.1077119999999999,0.0024,0.0648,0.00624,0.0030399999999999,0.0040799999999999,0.2304,0.03936,0.0312
113,20191205.0,18.0,0.001656,0.0,0.00144,0.0,0.0,4e-05,0.0036,0.0009599999999999,0.0004799999999999
114,20191205.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,20191205.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,20191205.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,20191205.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,20191205.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,20191205.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,20191206.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,20191206.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,20191206.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,20191206.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,20191206.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,20191206.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,20191206.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,20191206.0,8.0,0.002736,0.0001199999999999,0.00072,0.0004799999999999,0.00016,0.0002,0.0,0.0038399999999999,0.00144
128,20191206.0,9.0,0.042768,0.003,0.06264,0.0116,0.00492,0.0067599999999999,0.0936,0.17952,0.03792
129,20191206.0,10.0,0.132696,0.01152,0.30672,0.0307199999999999,0.0301199999999999,0.0262,0.6264,0.528,0.1449599999999999
130,20191206.0,11.0,0.2877119999999999,0.01962,0.55728,0.04528,0.05412,0.04492,1.1412,0.68448,0.2712
131,20191206.0,12.0,0.435384,0.02454,0.64368,0.0528,0.06268,0.06224,1.7208,0.8448,0.3528
132,20191206.0,13.0,0.2916,0.02628,0.6768,0.05632,0.06656,0.07012,1.7568,0.90528,0.38592
133,20191206.0,14.0,0.414504,0.0246,0.60912,0.0532799999999999,0.06348,0.06808,1.6488,0.8841600000000001,0.37728
134,20191206.0,15.0,0.345096,0.01878,0.46584,0.04336,0.0520399999999999,0.0398,1.3752,0.768,0.3307199999999999
135,20191206.0,16.0,0.20448,0.01038,0.23976,0.02568,0.02108,0.012,0.8244,0.37056,0.20448
136,20191206.0,17.0,0.0468,0.0024,0.06552,0.00616,0.0030399999999999,0.00416,0.2232,0.03936,0.0302399999999999
137,20191206.0,18.0,0.004752,6e-05,0.00144,0.0,0.0,0.0,0.0036,0.0009599999999999,0.0009599999999999
138,20191206.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
