,Number,Address,Latitude and Longitude,Capacity
0,61899,케이에너지태양광,세종,2.157
1,29886,수질복원센터태양광,세종 대평동,1.5
2,56271,yk에너지9호,세종특별자치시 연동면,2.19184
3,65582,한반도세종태양광발전기,세종,4.025
4,57256,세종태양광1호기,세종 금송로 625,0.32731
5,1996,오스템세종1호태양광발전기,세종 전의면 산단길,1.5561
