,번호,발전기명,설비용량(MW),광역지역,세부지역,latitude,longitude,bell,지점0,지점번호0,latitude(지점)0,longitude(지점)0,지점1,지점번호1,latitude(지점)1,longitude(지점)1,지점2,지점번호2,latitude(지점)2,longitude(지점)2
284,13426,JK태양광,0.99826,경남,경남 고성군 대가면,35.017464,128.29852,TRUE,의령군,263,35.32258,128.28812,진주,192,35.16378,128.04004,통영,162,34.84541,128.43561
285,68060,대전통영선태양광,2.78,경남,경남 고성군 대가면,35.017464,128.29852,TRUE,의령군,263,35.32258,128.28812,진주,192,35.16378,128.04004,통영,162,34.84541,128.43561
286,1923,엔에스쏠라태양광,2.966,경남,경남 창녕군,35.544617,128.49217,TRUE,밀양,288,35.49147,128.74412,합천,285,35.56505,128.16994,대구,143,35.87797,128.65296
287,634,클린에코에너지태양광,0.4,경남,경남 사천시 서포면,35.006107,127.97803,TRUE,남해,295,34.81662,127.92641,진주,192,35.16378,128.04004,광양시,266,34.9434,127.6914
288,19537,드림라인쏠라파워5호 태양광,1.60083,경남,경남 의령군 용덕면,35.348206,128.29117,TRUE,밀양,288,35.49147,128.74412,의령군,263,35.32258,128.28812,합천,285,35.56505,128.16994
289,38035,쌍백태양광,2.004,경남,경남 합천군 쌍백면,35.4416,128.14548,TRUE,산청,289,35.413,127.8791,의령군,263,35.32258,128.28812,합천,285,35.56505,128.16994
290,49423,은성쏠라21호태양광,1.27205,경북,경북 상주시 외서면,36.47935,128.10817,TRUE,문경,273,36.62727,128.14879,상주,137,36.40837,128.15741,보은,226,36.48761,127.73415
291,2106,유원성주태양광,0.962,경북,경북 성주군 성주읍,35.918953,128.28929,TRUE,합천,285,35.56505,128.16994,구미,279,36.13055,128.32055,대구,143,35.87797,128.65296
292,1502,삼성정공2태양광,0.335,경북,경북 성주군 성주읍,35.918953,128.28929,TRUE,합천,285,35.56505,128.16994,구미,279,36.13055,128.32055,대구,143,35.87797,128.65296
293,1501,삼성정공1태양광,0.39,경북,경북 성주군 성주읍,35.918953,128.28929,TRUE,합천,285,35.56505,128.16994,구미,279,36.13055,128.32055,대구,143,35.87797,128.65296
294,49415,은성쏠라14호 태양광발전소,1.095255,경북,경북 예천군 보문면,36.665306,128.5109,TRUE,문경,273,36.62727,128.14879,안동,136,36.57293,128.70733,영주,272,36.87183,128.51687
295,19764,디에이의성태양광,0.7,경북,경북 의성군 단촌면,36.42208,128.67427,TRUE,상주,137,36.40837,128.15741,안동,136,36.57293,128.70733,의성,278,36.3561,128.68864
296,55914,의성솔라에너지태양광,2.00013,경북,경북 의성군 단촌면,36.42208,128.67427,TRUE,상주,137,36.40837,128.15741,안동,136,36.57293,128.70733,의성,278,36.3561,128.68864
297,1286,디아이테크태양광,0.96,경북,경북 포항시 남구,36.00846,129.35934,TRUE,경주시,283,35.81747,129.20123,영천,281,35.97742,128.9514,포항,138,36.03201,129.38002
298,56169,썬가든태양광발전기,2.2041,경북,경북 포항시 남구,36.00846,129.35934,TRUE,경주시,283,35.81747,129.20123,영천,281,35.97742,128.9514,포항,138,36.03201,129.38002
299,1636,포항제강1기태양광,1.1,경북,경북 포항시 남구,36.00846,129.35934,TRUE,경주시,283,35.81747,129.20123,영천,281,35.97742,128.9514,포항,138,36.03201,129.38002
300,42347,YNES삼원강재태양광,1.14318,경북,경북 포항시 남구,36.00846,129.35934,TRUE,경주시,283,35.81747,129.20123,영천,281,35.97742,128.9514,포항,138,36.03201,129.38002
301,48395,유진의성태양광,1,경북,경북 의성군 금성면,36.261383,128.68106,TRUE,구미,279,36.13055,128.32055,의성,278,36.3561,128.68864,대구,143,35.87797,128.65296
302,49956,의성솔라태양광,1.5,경북,경북 의성군 금성면,36.261383,128.68106,TRUE,구미,279,36.13055,128.32055,의성,278,36.3561,128.68864,대구,143,35.87797,128.65296
303,50058,이글스에너지태양광#2,0.789,경북,경북 구미시 공단동,36.101418,128.38448,TRUE,구미,279,36.13055,128.32055,의성,278,36.3561,128.68864,대구,143,35.87797,128.65296
304,49421,은성쏠라4호태양광,1.29675,경북,경북 영주시 안정면,36.845734,128.55669,TRUE,봉화,271,36.94361,128.91449,안동,136,36.57293,128.70733,영주,272,36.87183,128.51687
305,1682,솔라파워영주태양광,0.7,경북,경북 영주시 안정면,36.845734,128.55669,TRUE,봉화,271,36.94361,128.91449,안동,136,36.57293,128.70733,영주,272,36.87183,128.51687
306,33992,솔로몬영주태양광,0.994,경북,경북 영주시 안정면,36.845734,128.55669,TRUE,봉화,271,36.94361,128.91449,안동,136,36.57293,128.70733,영주,272,36.87183,128.51687
307,38339,영주제1태양광,0.493,경북,경북 영주시 안정면,36.845734,128.55669,TRUE,봉화,271,36.94361,128.91449,안동,136,36.57293,128.70733,영주,272,36.87183,128.51687
308,2169,익성솔라태양광,0.496339,경북,경북 경산시 용성면,35.793262,128.87592,TRUE,밀양,288,35.49147,128.74412,경주시,283,35.81747,129.20123,영천,281,35.97742,128.9514
309,2024,용성2호태양광,0.496339,경북,경북 경산시 용성면,35.793262,128.87592,TRUE,밀양,288,35.49147,128.74412,경주시,283,35.81747,129.20123,영천,281,35.97742,128.9514
310,46097,우리솔라태양광,0.496339,경북,경북 경산시 용성면,35.793262,128.87592,TRUE,밀양,288,35.49147,128.74412,경주시,283,35.81747,129.20123,영천,281,35.97742,128.9514
311,49127,율리2태양광,0.099375,경북,경북 상주시 청리면,36.338615,128.1306,TRUE,구미,279,36.13055,128.32055,상주,137,36.40837,128.15741,추풍령,135,36.22025,127.99458
312,19588,드림태양광발전소,0.099,경북,경북 영천시 금호읍,35.933353,128.87764,TRUE,밀양,288,35.49147,128.74412,영천,281,35.97742,128.9514,대구,143,35.87797,128.65296
313,26436,금호1호태양광발전소,1.49745,경북,경북 영천시 금호읍,35.933353,128.87764,TRUE,밀양,288,35.49147,128.74412,영천,281,35.97742,128.9514,대구,143,35.87797,128.65296
314,68061,익산포항선태양광,0.674,경북,경북 영천시 임고면,36.021072,128.974,TRUE,영천,281,35.97742,128.9514,청송군,276,36.4351,129.04005,포항,138,36.03201,129.38002
315,29687,서광영천태양광,0.45,경북,경북 영천시 임고면,36.021072,128.974,TRUE,영천,281,35.97742,128.9514,청송군,276,36.4351,129.04005,포항,138,36.03201,129.38002
316,32953,세실쏠라태양광,0.09936,경북,경북 영천시 임고면,36.021072,128.974,TRUE,영천,281,35.97742,128.9514,청송군,276,36.4351,129.04005,포항,138,36.03201,129.38002
317,1486,사리태양광,1.998,경북,경북 영천시 임고면,36.021072,128.974,TRUE,영천,281,35.97742,128.9514,청송군,276,36.4351,129.04005,포항,138,36.03201,129.38002
318,12076,나이스쏠라태양광,0.09936,경북,경북 영천시 임고면,36.021072,128.974,TRUE,영천,281,35.97742,128.9514,청송군,276,36.4351,129.04005,포항,138,36.03201,129.38002
319,29701,서광영천북안태양광,0.994,경북,경북 영천시,35.97322,128.93855,TRUE,영천,281,35.97742,128.9514,의성,278,36.3561,128.68864,대구,143,35.87797,128.65296
320,1763,썬위즈군위태양광,0.43,경북,경북 군위군 의흥면,36.175823,128.71518,TRUE,영천,281,35.97742,128.9514,의성,278,36.3561,128.68864,대구,143,35.87797,128.65296
321,29138,오태2수상태양광,3.088,경북,경북 군위군 의흥면,36.175823,128.71518,TRUE,영천,281,35.97742,128.9514,의성,278,36.3561,128.68864,대구,143,35.87797,128.65296
322,29651,서강봉화태양광,1,경북,경북 봉화군 물야면,36.97518,128.7358,TRUE,영월,121,37.18126,128.45743,봉화,271,36.94361,128.91449,영주,272,36.87183,128.51687
323,38568,수식리태양광,1.30169,경북,경북 봉화군 물야면,36.97518,128.7358,TRUE,영월,121,37.18126,128.45743,봉화,271,36.94361,128.91449,영주,272,36.87183,128.51687
324,1774,쏠라테크칠곡태양광,0.995,경북,경북 칠곡군 지천면,35.95607,128.49168,TRUE,합천,285,35.56505,128.16994,구미,279,36.13055,128.32055,대구,143,35.87797,128.65296
325,45013,와이티썬칠곡태양광,2.97,경북,경북 칠곡군 지천면,35.95607,128.49168,TRUE,합천,285,35.56505,128.16994,구미,279,36.13055,128.32055,대구,143,35.87797,128.65296
326,1778,쏠라파워태양광,1.496,경북,경북 영덕군 축산면,36.508945,129.41426,TRUE,영덕,277,36.53336,129.40924,울릉도,115,37.48129,130.89863,포항,138,36.03201,129.38002
327,1534,상주태양광,1.49,경북,경북 상주시 화서면,36.44545,127.95139,TRUE,상주,137,36.40837,128.15741,보은,226,36.48761,127.73415,추풍령,135,36.22025,127.99458
328,1533,상주솔라태양광,1.492,경북,경북 상주시 공검면,36.512066,128.1586,TRUE,문경,273,36.62727,128.14879,상주,137,36.40837,128.15741,안동,136,36.57293,128.70733
329,1781,씨그마영주태양광,2.999,경북,경북 영주시 조와동,36.869938,128.63629,TRUE,봉화,271,36.94361,128.91449,안동,136,36.57293,128.70733,영주,272,36.87183,128.51687
330,38707,씨앤상주태양광,0.999,경북,경북 상주시 모서면,36.342472,127.960075,TRUE,상주,137,36.40837,128.15741,보은,226,36.48761,127.73415,추풍령,135,36.22025,127.99458
331,1529,상생에너지태양광,1.994525,경북,경북 김천시 어모면,36.180428,128.11873,TRUE,거창,284,35.66739,127.9099,구미,279,36.13055,128.32055,추풍령,135,36.22025,127.99458
332,4701,KCC김천공장태양광,5.76,경북,경북 김천시 어모면,36.180428,128.11873,TRUE,거창,284,35.66739,127.9099,구미,279,36.13055,128.32055,추풍령,135,36.22025,127.99458
333,11657,김천에너빅스태양광,9.106,경북,경북 김천시 어모면,36.180428,128.11873,TRUE,거창,284,35.66739,127.9099,구미,279,36.13055,128.32055,추풍령,135,36.22025,127.99458
334,1519,삼진영주태양광,0.5,경북,경북 영주시 문수면,36.772133,128.63043,TRUE,봉화,271,36.94361,128.91449,안동,136,36.57293,128.70733,영주,272,36.87183,128.51687
335,35972,승문태양광b,1.42317,경북,경북 영주시 문수면,36.772133,128.63043,TRUE,봉화,271,36.94361,128.91449,안동,136,36.57293,128.70733,영주,272,36.87183,128.51687
336,63567,승문태양광,0.486,경북,경북 영주시 문수면,36.772133,128.63043,TRUE,봉화,271,36.94361,128.91449,안동,136,36.57293,128.70733,영주,272,36.87183,128.51687
337,56109,삼지솔라 태양광발전소,0.99495,경북,경북 구미시 도개면,36.29955,128.33081,TRUE,구미,279,36.13055,128.32055,상주,137,36.40837,128.15741,의성,278,36.3561,128.68864
338,56414,코리아쏠라에너지태양광,0.4446,경북,경북 구미시 도개면,36.29955,128.33081,TRUE,구미,279,36.13055,128.32055,상주,137,36.40837,128.15741,의성,278,36.3561,128.68864
339,40623,도개2호태양광발전소,0.99495,경북,경북 구미시 도개면,36.29955,128.33081,TRUE,구미,279,36.13055,128.32055,상주,137,36.40837,128.15741,의성,278,36.3561,128.68864
340,1876,삼성제침2호태양광,0.36639,경북,경북 칠곡면 왜관읍,36.012326,128.4307889,TRUE,합천,285,35.56505,128.16994,구미,279,36.13055,128.32055,대구,143,35.87797,128.65296
341,1875,삼성제침1호태양광,0.45954,경북,경북 칠곡면 왜관읍,36.012326,128.4307889,TRUE,합천,285,35.56505,128.16994,구미,279,36.13055,128.32055,대구,143,35.87797,128.65296
342,56189,안다미로제이,2.976,경북,경북 김천시 감문면,36.214237,128.18109,TRUE,구미,279,36.13055,128.32055,상주,137,36.40837,128.15741,추풍령,135,36.22025,127.99458
343,40078,양지솔라태양광,0.49,경북,경북 김천시 감문면,36.214237,128.18109,TRUE,구미,279,36.13055,128.32055,상주,137,36.40837,128.15741,추풍령,135,36.22025,127.99458
344,1667,솔라예천태양광,0.999,경북,경북 예천군 감천면,36.721127,128.52646,TRUE,문경,273,36.62727,128.14879,안동,136,36.57293,128.70733,영주,272,36.87183,128.51687
345,1687,솔싱크영주태양광,0.966,경북,경북 영주시 상망동,36.841812,128.64798,TRUE,봉화,271,36.94361,128.91449,안동,136,36.57293,128.70733,영주,272,36.87183,128.51687
346,59805,천광산업영주태양광,1.995,경북,경북 영주시 상망동,36.841812,128.64798,TRUE,봉화,271,36.94361,128.91449,안동,136,36.57293,128.70733,영주,272,36.87183,128.51687
347,40863,천욱발전영주태양광,0.988,경북,경북 영주시 상망동,36.841812,128.64798,TRUE,봉화,271,36.94361,128.91449,안동,136,36.57293,128.70733,영주,272,36.87183,128.51687
348,1654,세종솔라5호태양광,0.48,경북,경북 고령군 성산면,35.749905,128.35992,TRUE,합천,285,35.56505,128.16994,구미,279,36.13055,128.32055,대구,143,35.87797,128.65296
349,13420,성안태양광,1.49688,경북,경북 안동시 와룡면,36.616417,128.76651,TRUE,봉화,271,36.94361,128.91449,안동,136,36.57293,128.70733,청송군,276,36.4351,129.04005
350,4647,승진에너지태양광발전소,1.99368,경북,경북 구미시 산동면,36.169674,128.43414,TRUE,구미,279,36.13055,128.32055,의성,278,36.3561,128.68864,대구,143,35.87797,128.65296
351,65893,백현수상태양광발전소,0.95472,경북,경북 구미시 산동면,36.169674,128.43414,TRUE,구미,279,36.13055,128.32055,의성,278,36.3561,128.68864,대구,143,35.87797,128.65296
352,31105,선우영주태양광,1.2,경북,경북 영주시 이산면,36.821808,128.65623,TRUE,봉화,271,36.94361,128.91449,안동,136,36.57293,128.70733,영주,272,36.87183,128.51687
353,30966,선미래의성태양광,0.446,경북,경북 의성군 춘산면,36.237564,128.81174,TRUE,영천,281,35.97742,128.9514,의성,278,36.3561,128.68864,청송군,276,36.4351,129.04005
354,36513,신광솔라태양광,0.99324,경북,경북 포항시 북구,36.041874,129.36574,TRUE,영천,281,35.97742,128.9514,청송군,276,36.4351,129.04005,포항,138,36.03201,129.38002
355,56494,마북태양광발전,2.016,경북,경북 포항시 북구,36.041874,129.36574,TRUE,영천,281,35.97742,128.9514,청송군,276,36.4351,129.04005,포항,138,36.03201,129.38002
356,60107,철도솔라4호태양광,0.3402,경북,경북 포항시 북구,36.041874,129.36574,TRUE,영천,281,35.97742,128.9514,청송군,276,36.4351,129.04005,포항,138,36.03201,129.38002
357,2316,죽성솔라태양광,0.99324,경북,경북 포항시 북구,36.041874,129.36574,TRUE,영천,281,35.97742,128.9514,청송군,276,36.4351,129.04005,포항,138,36.03201,129.38002
358,42760,신화테크2태양광,0.942,경북,경북 포항시 대송면,35.968487,129.35992,TRUE,경주시,283,35.81747,129.20123,포항,138,36.03201,129.38002,울산,152,35.58237,129.33469
359,29958,서산2태양광,0.09936,경북,경북 영천시 서산동,35.976727,128.89778,TRUE,영천,281,35.97742,128.9514,의성,278,36.3561,128.68864,대구,143,35.87797,128.65296
360,44404,옥광에너지영덕태양광,0.968,경북,경북 영덕군 영덕읍,36.40948,129.37282,TRUE,영덕,277,36.53336,129.40924,청송군,276,36.4351,129.04005,포항,138,36.03201,129.38002
361,4673,와이즈솔라21호,1.4985,경북,경북 김천시 농소면,36.10605,128.17238,TRUE,거창,284,35.66739,127.9099,구미,279,36.13055,128.32055,추풍령,135,36.22025,127.99458
362,1384,미래영주태양광,0.999,경북,경북 영주시 부석면,36.978878,128.65416,TRUE,영월,121,37.18126,128.45743,봉화,271,36.94361,128.91449,영주,272,36.87183,128.51687
363,2031,우도경주태양광,2.9736,경북,경북 경주시 서면,35.891304,129.05252,TRUE,밀양,288,35.49147,128.74412,경주시,283,35.81747,129.20123,영천,281,35.97742,128.9514
364,2030,우도상주태양광,0.995,경북,경북 상주시 이안면,36.579453,128.14558,TRUE,문경,273,36.62727,128.14879,상주,137,36.40837,128.15741,보은,226,36.48761,127.73415
365,1406,배내상주태양광,0.995,경북,경북 상주시 이안면,36.579453,128.14558,TRUE,문경,273,36.62727,128.14879,상주,137,36.40837,128.15741,보은,226,36.48761,127.73415
366,66722,예천태양광#1,1.385,경북,경북 예천군 하리면,36.74509,128.4431,TRUE,문경,273,36.62727,128.14879,안동,136,36.57293,128.70733,영주,272,36.87183,128.51687
367,2035,우리에너지태양광#1,1.096,경북,경북 안동시 풍산읍,36.58016,128.57205,TRUE,문경,273,36.62727,128.14879,상주,137,36.40837,128.15741,안동,136,36.57293,128.70733
368,56047,무성햇빛발전소,0.45333,경북,경북 영양군 청기면,36.661217,129.06238,TRUE,봉화,271,36.94361,128.91449,영덕,277,36.53336,129.40924,청송군,276,36.4351,129.04005
369,56521,에스피햇빛발전소,0.45333,경북,경북 영양군 청기면,36.661217,129.06238,TRUE,봉화,271,36.94361,128.91449,영덕,277,36.53336,129.40924,청송군,276,36.4351,129.04005
370,42773,영양미래햇빛발전소,0.49896,경북,경북 영양군 청기면,36.661217,129.06238,TRUE,봉화,271,36.94361,128.91449,영덕,277,36.53336,129.40924,청송군,276,36.4351,129.04005
371,4727,함박산햇빛발전소,0.45333,경북,경북 영양군 청기면,36.661217,129.06238,TRUE,봉화,271,36.94361,128.91449,영덕,277,36.53336,129.40924,청송군,276,36.4351,129.04005
372,56348,제이에스비햇빛발전소,0.45333,경북,경북 영양군 청기면,36.661217,129.06238,TRUE,봉화,271,36.94361,128.91449,영덕,277,36.53336,129.40924,청송군,276,36.4351,129.04005
373,7930,우지1호태양광,2.7495,경북,경북 문경시 우지동,36.620773,128.19623,TRUE,문경,273,36.62727,128.14879,상주,137,36.40837,128.15741,안동,136,36.57293,128.70733
374,65889,만운저수지태양광,2.00736,경북,경북 안동시 풍산면,36.579518,128.571608,TRUE,문경,273,36.62727,128.14879,상주,137,36.40837,128.15741,안동,136,36.57293,128.70733
375,1988,예천솔라태양광,1,경북,경북 예천군 지보면 어신리,36.568115,128.4244,TRUE,문경,273,36.62727,128.14879,상주,137,36.40837,128.15741,안동,136,36.57293,128.70733
376,2661,비안태양광,1.99872,경북,경북 의성군 비안면,36.33736,128.4902,TRUE,구미,279,36.13055,128.32055,상주,137,36.40837,128.15741,의성,278,36.3561,128.68864
377,40654,에스에스의성태양광,0.489,경북,경북 의성군 안계면,36.383854,128.44022,TRUE,상주,137,36.40837,128.15741,안동,136,36.57293,128.70733,의성,278,36.3561,128.68864
378,58716,진양17호태양광,1.91079,경북,경북 의성군 안계면,36.383854,128.44022,TRUE,상주,137,36.40837,128.15741,안동,136,36.57293,128.70733,의성,278,36.3561,128.68864
379,49957,개천수상태양광,2.04782,경북,경북 의성군 안계면,36.383854,128.44022,TRUE,상주,137,36.40837,128.15741,안동,136,36.57293,128.70733,의성,278,36.3561,128.68864
380,17356,도덕태양광발전소,0.1,경북,경북 의성군 안계면,36.383854,128.44022,TRUE,상주,137,36.40837,128.15741,안동,136,36.57293,128.70733,의성,278,36.3561,128.68864
381,1444,부경태양광#1,0.992,경북,경북 영양군 석보면,36.558052,129.12473,TRUE,봉화,271,36.94361,128.91449,영덕,277,36.53336,129.40924,청송군,276,36.4351,129.04005
382,2348,지에이치에너지태양광,2,경북,경북 영양군 석보면,36.558052,129.12473,TRUE,봉화,271,36.94361,128.91449,영덕,277,36.53336,129.40924,청송군,276,36.4351,129.04005
383,62970,보현산댐태양광,2.40185,경북,경북 영천시 화북면,36.108284,128.9194,TRUE,영천,281,35.97742,128.9514,의성,278,36.3561,128.68864,청송군,276,36.4351,129.04005
384,1962,영광1호태양광,1.996,경북,경북 김천시 남면,36.107925,128.18953,TRUE,거창,284,35.66739,127.9099,구미,279,36.13055,128.32055,추풍령,135,36.22025,127.99458
385,48002,영순태양광,1.701,경북,경북 문경시 영순면,36.58208,128.23598,TRUE,문경,273,36.62727,128.14879,상주,137,36.40837,128.15741,안동,136,36.57293,128.70733
386,24628,백한봉화태양광,0.807,경북,경북 봉화군 봉화읍,36.887665,128.73964,TRUE,봉화,271,36.94361,128.91449,안동,136,36.57293,128.70733,영주,272,36.87183,128.51687
387,1220,도촌봉화태양광#2,0.3,경북,경북 봉화군 봉화읍,36.887665,128.73964,TRUE,봉화,271,36.94361,128.91449,안동,136,36.57293,128.70733,영주,272,36.87183,128.51687
388,43103,영진솔라테크태양광,0.902,경북,경북 봉화군 상운면,36.83377,128.75519,TRUE,봉화,271,36.94361,128.91449,안동,136,36.57293,128.70733,영주,272,36.87183,128.51687
389,6771,경현봉화태양광,0.999,경북,경북 봉화군 상운면,36.83377,128.75519,TRUE,봉화,271,36.94361,128.91449,안동,136,36.57293,128.70733,영주,272,36.87183,128.51687
390,43187,영천화남태양광,0.998,경북,경북 영천시 화남면,36.059143,128.8891,TRUE,영천,281,35.97742,128.9514,의성,278,36.3561,128.68864,대구,143,35.87797,128.65296
391,26143,부남청송태양광,0.22,경북,경북 봉화군 재산면,36.816032,128.96185,TRUE,봉화,271,36.94361,128.91449,영덕,277,36.53336,129.40924,청송군,276,36.4351,129.04005
392,151,다복태양광,1,경북,경북 봉화군 재산면,36.816032,128.96185,TRUE,봉화,271,36.94361,128.91449,영덕,277,36.53336,129.40924,청송군,276,36.4351,129.04005
393,33930,솔라테크예천태양광,0.378,경북,경북 예천군 지보면,36.548313,128.39035,TRUE,문경,273,36.62727,128.14879,상주,137,36.40837,128.15741,안동,136,36.57293,128.70733
394,9011,군위솔라태양광,2.987,경북,경북 군위군 소보면,36.254982,128.47527,TRUE,구미,279,36.13055,128.32055,상주,137,36.40837,128.15741,의성,278,36.3561,128.68864
395,56198,내의1호태양광,1.49688,경북,경북 군위군 소보면,36.254982,128.47527,TRUE,구미,279,36.13055,128.32055,상주,137,36.40837,128.15741,의성,278,36.3561,128.68864
396,9290,내의2호태양광,1.49688,경북,경북 군위군 소보면,36.254982,128.47527,TRUE,구미,279,36.13055,128.32055,상주,137,36.40837,128.15741,의성,278,36.3561,128.68864
397,2660,한빛2호태양광,1.49688,경북,경북 군위군 소보면,36.254982,128.47527,TRUE,구미,279,36.13055,128.32055,상주,137,36.40837,128.15741,의성,278,36.3561,128.68864
398,56481,한빛1호태양광,1.49688,경북,경북 군위군 소보면,36.254982,128.47527,TRUE,구미,279,36.13055,128.32055,상주,137,36.40837,128.15741,의성,278,36.3561,128.68864
399,59641,창환영덕태양광,1,경북,경북 영덕군 영해면,36.537544,129.40715,TRUE,봉화,271,36.94361,128.91449,영덕,277,36.53336,129.40924,울진,130,36.99176,129.41278
400,4632,김천태양광발전소,2.00528,경북,경북 김천시 개령면,36.167732,128.18613,TRUE,구미,279,36.13055,128.32055,상주,137,36.40837,128.15741,추풍령,135,36.22025,127.99458
401,2623,김천시하수처리장태양광,2.478,경북,경북 김천시 대광동,36.144627,128.14276,TRUE,거창,284,35.66739,127.9099,구미,279,36.13055,128.32055,추풍령,135,36.22025,127.99458
402,70513,친환경단구리태양광,1.497,경북,경북 경주시 강동면,35.98773,129.27327,TRUE,경주시,283,35.81747,129.20123,영천,281,35.97742,128.9514,포항,138,36.03201,129.38002
403,58718,진양25호태양광,1.50255,경북,경북 경주시 강동면,35.98773,129.27327,TRUE,경주시,283,35.81747,129.20123,영천,281,35.97742,128.9514,포항,138,36.03201,129.38002
404,17970,고아정공경주태양광,0.25,경북,경북 경주시 강동면,35.98773,129.27327,TRUE,경주시,283,35.81747,129.20123,영천,281,35.97742,128.9514,포항,138,36.03201,129.38002
405,51583,일성전력태양광,0.0416,경북,경북 경주시 강동면,35.98773,129.27327,TRUE,경주시,283,35.81747,129.20123,영천,281,35.97742,128.9514,포항,138,36.03201,129.38002
406,17968,케이스타태양광,0.46,경북,경북 칠곡군 석적읍,36.06681,128.40079,TRUE,합천,285,35.56505,128.16994,구미,279,36.13055,128.32055,대구,143,35.87797,128.65296
407,58721,진양쏠라20호,1.893,경북,경북 문경시 농암면,36.60095,128.0029,TRUE,문경,273,36.62727,128.14879,보은,226,36.48761,127.73415,충주,127,36.97045,127.9525
408,56350,JL화전태양광,0.19809,경북,경북 의성군 사곡면,36.306297,128.78786,TRUE,영천,281,35.97742,128.9514,의성,278,36.3561,128.68864,청송군,276,36.4351,129.04005
409,56206,SH화전태양광,0.99684,경북,경북 의성군 사곡면,36.306297,128.78786,TRUE,영천,281,35.97742,128.9514,의성,278,36.3561,128.68864,청송군,276,36.4351,129.04005
410,1100,대광태양광b,0.7008,경북,경북 영천시 고경면,36.00157,129.04585,TRUE,영천,281,35.97742,128.9514,청송군,276,36.4351,129.04005,포항,138,36.03201,129.38002
411,1085,다인의성태양광,0.994,경북,경북 의성군 다인면,36.45031,128.35356,TRUE,상주,137,36.40837,128.15741,안동,136,36.57293,128.70733,의성,278,36.3561,128.68864
412,26611,BEP민정태양광,0.99864,경북,경북 상주시 오대동,36.376087,128.17099,TRUE,구미,279,36.13055,128.32055,상주,137,36.40837,128.15741,추풍령,135,36.22025,127.99458
413,2454,CB상주태양광,1.45638,경북,경북 상주시 화동면,36.38956,127.954124,TRUE,상주,137,36.40837,128.15741,보은,226,36.48761,127.73415,추풍령,135,36.22025,127.99458
414,70512,형진쏠라12호태양광,2.299,경북,경북 문경시 호계면,36.631207,128.20586,TRUE,문경,273,36.62727,128.14879,안동,136,36.57293,128.70733,영주,272,36.87183,128.51687
415,58720,진양12호태양광,2.97414,경북,경북 문경시 호계면,36.631207,128.20586,TRUE,문경,273,36.62727,128.14879,안동,136,36.57293,128.70733,영주,272,36.87183,128.51687
416,8314,광진쏠라2호태양광,2.004975,경북,경북 문경시 호계면,36.631207,128.20586,TRUE,문경,273,36.62727,128.14879,안동,136,36.57293,128.70733,영주,272,36.87183,128.51687
417,13546,누림에너지태양광,0.99882,경북,경북 의성군 안사면,36.43105,128.46165,TRUE,상주,137,36.40837,128.15741,안동,136,36.57293,128.70733,의성,278,36.3561,128.68864
418,58717,진양23호태양광,1.93347,경북,경북 예천군 풍양면,36.510612,128.29903,TRUE,문경,273,36.62727,128.14879,상주,137,36.40837,128.15741,안동,136,36.57293,128.70733
419,69753,현대영주태양광,1,경북,경북 영주시 장수면,36.77478,128.57875,TRUE,봉화,271,36.94361,128.91449,안동,136,36.57293,128.70733,영주,272,36.87183,128.51687
420,56405,케이에이치테크태양광,1.494675,경북,경북 구미시 옥성면,36.29589,128.27881,TRUE,구미,279,36.13055,128.32055,상주,137,36.40837,128.15741,의성,278,36.3561,128.68864
421,35106,해평정수장침전지태양광,0.084,경북,경북 구미시 해평면,36.19984,128.3913,TRUE,구미,279,36.13055,128.32055,상주,137,36.40837,128.15741,의성,278,36.3561,128.68864
422,7022,고려광칠곡태양광,0.999,경북,경북 칠곡군,35.99559,128.40166,TRUE,합천,285,35.56505,128.16994,구미,279,36.13055,128.32055,대구,143,35.87797,128.65296
423,55939,경희솔라제2발전기,1.35,경북,경북 의성군 봉양면,36.30075,128.57635,TRUE,구미,279,36.13055,128.32055,상주,137,36.40837,128.15741,의성,278,36.3561,128.68864
424,55938,경희솔라제1발전기,1.35,경북,경북 의성군 봉양면,36.30075,128.57635,TRUE,구미,279,36.13055,128.32055,상주,137,36.40837,128.15741,의성,278,36.3561,128.68864
425,66372,한빛에너지,0.9936,경북,경북 상주시 외남면,36.357437,128.08945,TRUE,상주,137,36.40837,128.15741,보은,226,36.48761,127.73415,추풍령,135,36.22025,127.99458
426,6822,경휘울진태양광,0.997,경북,경북 울진군 평해읍,36.72807,129.44136,TRUE,영덕,277,36.53336,129.40924,울릉도,115,37.48129,130.89863,울진,130,36.99176,129.41278
427,2653,한라솔라예천태양광,0.994,경북,경북 예천군,36.657654,128.45293,TRUE,문경,273,36.62727,128.14879,안동,136,36.57293,128.70733,영주,272,36.87183,128.51687
428,66188,한마음에너지태양광,0.5,경북,경북 경산시,35.82508,128.74132,TRUE,밀양,288,35.49147,128.74412,영천,281,35.97742,128.9514,대구,143,35.87797,128.65296
429,2064,평지저수지수상태양광#1,0.70623,경북,경북 문경시 산양면,36.611748,128.25873,TRUE,문경,273,36.62727,128.14879,상주,137,36.40837,128.15741,안동,136,36.57293,128.70733
430,56203,해토태양광,2.9988,경북,경북 문경시 마성면,36.692604,128.11668,TRUE,문경,273,36.62727,128.14879,제천,221,37.15928,128.19433,충주,127,36.97045,127.9525
