,date,hour,48683,4711,65561,56280,42342,18272,2065
3131,20200409.0,12.0,2.5296,1.4562,0.2772,0.78768,0.768,0.31068,0.746352
3132,20200409.0,13.0,2.5368,1.4922,0.27864,0.7862399999999999,0.79296,0.315,0.7559999999999999
3133,20200409.0,14.0,2.4024,1.404,0.25884,0.7452,0.7584,0.3024,0.70848
3134,20200409.0,15.0,2.1168,1.2492,0.22608,0.63936,0.7008,0.26748,0.613512
3135,20200409.0,16.0,1.6488,0.9954,0.17784,0.49896,0.552,0.20736,0.485496
3136,20200409.0,17.0,1.0344,0.657,0.108,0.31176,0.36,0.13032,0.298008
3137,20200409.0,18.0,0.4368,0.2952,0.0378,0.11952,0.16512,0.05364,0.12816
3138,20200409.0,19.0,0.0528,0.0378,0.00288,0.01152,0.02208,0.00684,0.015408
3139,20200409.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3140,20200409.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3141,20200409.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3142,20200409.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3143,20200409.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3144,20200410.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3145,20200410.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3146,20200410.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3147,20200410.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3148,20200410.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3149,20200410.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3150,20200410.0,7.0,0.084,0.027,0.0036,0.018,0.02016,0.00684,0.0152639999999999
3151,20200410.0,8.0,0.3408,0.2538,0.02196,0.05112,0.09504,0.04572,0.061488
3152,20200410.0,9.0,0.3408,0.3456,0.0234,0.0734399999999999,0.09216,0.03888,0.062424
3153,20200410.0,10.0,0.4104,0.2574,0.05184,0.11088,0.1152,0.04644,0.113256
3154,20200410.0,11.0,1.0608,0.6066,0.08244,0.2016,0.28224,0.11268,0.15912
3155,20200410.0,12.0,1.0608,0.7182,0.0936,0.23616,0.24384,0.0802799999999999,0.1637279999999999
3156,20200410.0,13.0,1.8696,0.8244,0.1422,0.3996,0.4608,0.1386,0.2844
3157,20200410.0,14.0,2.508,0.6192,0.144,0.29736,0.66528,0.3042,0.386712
3158,20200410.0,15.0,0.9744,0.4158,0.0648,0.20448,0.39072,0.12456,0.23904
3159,20200410.0,16.0,0.9624,0.4608,0.07272,0.23976,0.39168,0.08928,0.205128
3160,20200410.0,17.0,0.6048,0.3726,0.06012,0.15624,0.28032,0.0954,0.139392
3161,20200410.0,18.0,0.2376,0.1296,0.02664,0.07992,0.10656,0.04824,0.0734399999999999
3162,20200410.0,19.0,0.0504,0.0144,0.00252,0.00648,0.02016,0.0075599999999999,0.006408
3163,20200410.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3164,20200410.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3165,20200410.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3166,20200410.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3167,20200410.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3168,20200411.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3169,20200411.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3170,20200411.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3171,20200411.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3172,20200411.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3173,20200411.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3174,20200411.0,7.0,0.1176,0.0468,0.00864,0.02808,0.0288,0.0126,0.022248
3175,20200411.0,8.0,0.5184,0.2826,0.05364,0.16704,0.12192,0.05616,0.112176
3176,20200411.0,9.0,0.9792,0.621,0.10512,0.27792,0.25344,0.10908,0.231336
3177,20200411.0,10.0,1.4016,0.8586,0.14976,0.40752,0.39648,0.1713599999999999,0.365112
3178,20200411.0,11.0,1.1568,0.7902,0.11664,0.24984,0.28992,0.12708,0.186264
3179,20200411.0,12.0,0.672,0.7416,0.09792,0.30024,0.26208,0.07488,0.158472
3180,20200411.0,13.0,0.612,0.63,0.1854,0.53928,0.24576,0.18396,0.292896
3181,20200411.0,14.0,0.4152,0.3582,0.117,0.30312,0.21216,0.16956,0.305784
3182,20200411.0,15.0,0.4272,0.369,0.04212,0.1720799999999999,0.16608,0.10404,0.241056
3183,20200411.0,16.0,0.4896,0.4104,0.06012,0.12384,0.1296,0.08316,0.140688
3184,20200411.0,17.0,0.3720000000000001,0.288,0.02988,0.0676799999999999,0.07392,0.03708,0.069336
3185,20200411.0,18.0,0.1704,0.1332,0.01764,0.05184,0.024,0.01188,0.043416
3186,20200411.0,19.0,0.0168,0.0126,0.00144,0.00504,0.00192,0.00144,0.006336
3187,20200411.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3188,20200411.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3189,20200411.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3190,20200411.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3191,20200411.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3192,20200412.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3193,20200412.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3194,20200412.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3195,20200412.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3196,20200412.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3197,20200412.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3198,20200412.0,7.0,0.0144,0.0342,0.00288,0.0108,0.0048,0.00396,0.003312
3199,20200412.0,8.0,0.0504,0.1782,0.02124,0.07272,0.01536,0.00396,0.019656
3200,20200412.0,9.0,0.228,0.1332,0.02232,0.05832,0.07296,0.02016,0.046296
3201,20200412.0,10.0,0.1536,0.324,0.05004,0.11808,0.07392,0.0396,0.0774
3202,20200412.0,11.0,0.2616,0.2646,0.03888,0.1152,0.10656,0.04716,0.110304
3203,20200412.0,12.0,0.8736,0.5256,0.06228,0.20376,0.27936,0.09756,0.125496
3204,20200412.0,13.0,0.5088,0.7668,0.11916,0.3924,0.17952,0.11196,0.278496
3205,20200412.0,14.0,1.9296,0.9054,0.20952,0.4176,0.65472,0.23328,0.564048
3206,20200412.0,15.0,1.416,0.4986,0.10404,0.306,0.4608,0.19368,0.4375439999999999
3207,20200412.0,16.0,0.7032,0.7596,0.10944,0.27288,0.2784,0.15156,0.370152
3208,20200412.0,17.0,1.044,0.45,0.08496,0.19296,0.33888,0.0864,0.202032
3209,20200412.0,18.0,0.1656,0.0864,0.0144,0.05112,0.06816,0.02916,0.102744
3210,20200412.0,19.0,0.0456,0.0054,0.00072,0.00144,0.0163199999999999,0.0054,0.008712
3211,20200412.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3212,20200412.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3213,20200412.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3214,20200412.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3215,20200412.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3216,20200413.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3217,20200413.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3218,20200413.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3219,20200413.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3220,20200413.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3221,20200413.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3222,20200413.0,7.0,0.0216,0.0234,0.00252,0.01224,0.00576,0.00144,0.002376
3223,20200413.0,8.0,0.1104,0.0828,0.01548,0.0568799999999999,0.03552,0.01044,0.029736
3224,20200413.0,9.0,0.3312,0.2142,0.03168,0.08856,0.10272,0.04068,0.066744
3225,20200413.0,10.0,0.732,0.5148,0.10008,0.31248,0.22368,0.08748,0.243648
3226,20200413.0,11.0,0.8544,0.5994,0.1116,0.3636,0.2544,0.10296,0.345456
3227,20200413.0,12.0,1.284,1.0314,0.17712,0.47232,0.41088,0.1605599999999999,0.466488
3228,20200413.0,13.0,1.2912,0.9882,0.18648,0.5241600000000001,0.40608,0.16488,0.389592
3229,20200413.0,14.0,2.5032,1.1502,0.20556,0.58104,0.85152,0.30708,0.628344
3230,20200413.0,15.0,1.9968,1.3176,0.19116,0.55584,0.7056,0.279,0.610272
3231,20200413.0,16.0,1.992,1.1862,0.20736,0.5090399999999999,0.70272,0.24444,0.4752
3232,20200413.0,17.0,1.344,0.8406,0.14112,0.38088,0.4992,0.16596,0.394344
3233,20200413.0,18.0,0.5616,0.3474,0.04104,0.1461599999999999,0.24,0.06984,0.167184
3234,20200413.0,19.0,0.0576,0.0522,0.0036,0.0144,0.02976,0.00648,0.013464
3235,20200413.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3236,20200413.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3237,20200413.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3238,20200413.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3239,20200413.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3240,20200414.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3241,20200414.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3242,20200414.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3243,20200414.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3244,20200414.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3245,20200414.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3246,20200414.0,7.0,0.1488,0.081,0.009,0.04896,0.02304,0.01332,0.036864
3247,20200414.0,8.0,0.7632,0.3978,0.07632,0.2484,0.13824,0.07488,0.218808
3248,20200414.0,9.0,1.4904,0.8244,0.15732,0.4752,0.35616,0.16884,0.436104
3249,20200414.0,10.0,2.0376,1.1592,0.21672,0.63936,0.55872,0.24192,0.5928479999999999
3250,20200414.0,11.0,2.3856,1.4148,0.26496,0.7452,0.70272,0.29124,0.703152
3251,20200414.0,12.0,2.6448,1.5444,0.29196,0.82224,0.8064,0.32256,0.778824
3252,20200414.0,13.0,2.6928,1.548,0.29376,0.8337600000000001,0.85824,0.33156,0.7964640000000001
3253,20200414.0,14.0,2.4984,1.4904,0.2808,0.79272,0.8496,0.31968,0.7602479999999999
3254,20200414.0,15.0,2.1288,1.35,0.2502,0.7048800000000001,0.76512,0.288,0.672408
3255,20200414.0,16.0,1.5912,1.1034,0.1836,0.52992,0.59904,0.21564,0.529848
3256,20200414.0,17.0,1.188,0.7758,0.12636,0.36936,0.44832,0.153,0.362304
3257,20200414.0,18.0,0.5424,0.3636,0.04212,0.1353599999999999,0.21408,0.06192,0.151272
3258,20200414.0,19.0,0.072,0.054,0.00396,0.0144,0.03456,0.00864,0.018432
3259,20200414.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3260,20200414.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3261,20200414.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3262,20200414.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3263,20200414.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3264,20200415.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3265,20200415.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3266,20200415.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3267,20200415.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3268,20200415.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3269,20200415.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3270,20200415.0,7.0,0.1464,0.063,0.01188,0.04032,0.03552,0.01368,0.029376
3271,20200415.0,8.0,0.6408,0.3132,0.06084,0.20448,0.16128,0.07524,0.172296
3272,20200415.0,9.0,1.1616,0.6264,0.12024,0.38016,0.30336,0.1342799999999999,0.325728
3273,20200415.0,10.0,1.7088,0.8909999999999999,0.1476,0.5112,0.4905600000000001,0.19116,0.5210640000000001
3274,20200415.0,11.0,1.884,1.0134,0.16848,0.49608,0.5788800000000001,0.22536,0.553392
3275,20200415.0,12.0,2.0952,1.3086,0.21888,0.56016,0.67008,0.252,0.650664
3276,20200415.0,13.0,2.0472,1.0692,0.25308,0.70272,0.6796800000000001,0.27684,0.7337520000000001
3277,20200415.0,14.0,2.2536,1.242,0.27324,0.774,0.74784,0.306,0.719208
3278,20200415.0,15.0,1.5719999999999998,0.8892,0.19332,0.5536800000000001,0.50112,0.21384,0.598824
3279,20200415.0,16.0,1.3896,0.8478,0.14184,0.34128,0.45984,0.16272,0.472392
3280,20200415.0,17.0,0.9264,0.5742,0.10008,0.24192,0.33696,0.10584,0.283896
3281,20200415.0,18.0,0.384,0.2682,0.04356,0.13896,0.12768,0.04392,0.1134
3282,20200415.0,19.0,0.0624,0.0486,0.00612,0.02304,0.02112,0.0072,0.019584
3283,20200415.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3284,20200415.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3285,20200415.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3286,20200415.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3287,20200415.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3288,20200416.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3289,20200416.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3290,20200416.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3291,20200416.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3292,20200416.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3293,20200416.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3294,20200416.0,7.0,0.06,0.0576,0.0075599999999999,0.02448,0.0163199999999999,0.00432,0.013248
3295,20200416.0,8.0,0.3528,0.225,0.04644,0.12672,0.09216,0.0306,0.080712
3296,20200416.0,9.0,0.6552,0.6534,0.11016,0.3312,0.18432,0.1098,0.277848
3297,20200416.0,10.0,1.6512,0.7092,0.18612,0.48888,0.39936,0.17172,0.4968
3298,20200416.0,11.0,1.932,1.0836,0.23004,0.68184,0.51264,0.18972,0.573696
3299,20200416.0,12.0,2.4984,1.4148,0.26676,0.7596,0.75456,0.26964,0.720792
3300,20200416.0,13.0,2.5656,1.4688,0.26784,0.77112,0.82368,0.31356,0.731664
3301,20200416.0,14.0,2.4336,1.4022,0.26064,0.73368,0.79296,0.29988,0.701064
3302,20200416.0,15.0,2.1552,1.2582,0.23004,0.64584,0.7152,0.2646,0.616032
3303,20200416.0,16.0,1.6896,1.0152,0.17568,0.51048,0.57504,0.20736,0.4850640000000001
3304,20200416.0,17.0,1.0608,0.6678,0.11412,0.32544,0.37152,0.12888,0.31104
3305,20200416.0,18.0,0.444,0.2934,0.04176,0.13392,0.16416,0.0558,0.1335599999999999
3306,20200416.0,19.0,0.0672,0.0486,0.0054,0.01944,0.02592,0.00828,0.021024
3307,20200416.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3308,20200416.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3309,20200416.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3310,20200416.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3311,20200416.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3312,20200417.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3313,20200417.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3314,20200417.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3315,20200417.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3316,20200417.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3317,20200417.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3318,20200417.0,7.0,0.0768,0.0414,0.00432,0.0151199999999999,0.02304,0.00684,0.012456
3319,20200417.0,8.0,0.1056,0.0648,0.00828,0.03024,0.0336,0.01332,0.026712
3320,20200417.0,9.0,0.1392,0.0792,0.0108,0.03528,0.04416,0.01728,0.035208
3321,20200417.0,10.0,0.1944,0.1368,0.02592,0.07848,0.06336,0.02376,0.078984
3322,20200417.0,11.0,0.4464,0.2376,0.03924,0.1044,0.14304,0.06624,0.1353599999999999
3323,20200417.0,12.0,0.3912,0.1818,0.03096,0.08064,0.1248,0.04392,0.1026
3324,20200417.0,13.0,0.3,0.1836,0.02376,0.05544,0.10176,0.03492,0.068616
3325,20200417.0,14.0,0.2016,0.117,0.01548,0.05112,0.07584,0.02412,0.048888
3326,20200417.0,15.0,0.1848,0.1314,0.01476,0.04104,0.05472,0.01368,0.038304
3327,20200417.0,16.0,0.0912,0.1368,0.01224,0.0338399999999999,0.024,0.0054,0.039024
3328,20200417.0,17.0,0.0624,0.0972,0.00972,0.01872,0.02016,0.0054,0.013968
3329,20200417.0,18.0,0.048,0.0648,0.00396,0.00504,0.01824,0.00612,0.00576
3330,20200417.0,19.0,0.0216,0.0072,0.00144,0.0036,0.0048,0.00216,0.003744
3331,20200417.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3332,20200417.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3333,20200417.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3334,20200417.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3335,20200417.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3336,20200418.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3337,20200418.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3338,20200418.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3339,20200418.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3340,20200418.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3341,20200418.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3342,20200418.0,7.0,0.1368,0.0666,0.01116,0.04968,0.03456,0.0144,0.036504
3343,20200418.0,8.0,0.6984,0.3492,0.05796,0.2232,0.15552,0.07524,0.180648
3344,20200418.0,9.0,1.2312,0.6138,0.07056,0.4932,0.35328,0.1512,0.288
3345,20200418.0,10.0,1.8528,0.6642,0.10368,0.59616,0.5904,0.2376,0.5704560000000001
3346,20200418.0,11.0,1.908,1.3104,0.19476,0.78192,0.71328,0.28152,0.751896
3347,20200418.0,12.0,1.5744,1.4652,0.2376,0.8568,0.74016,0.2592,0.759672
3348,20200418.0,13.0,1.8096,1.0728,0.20736,0.87264,0.51552,0.21924,0.61056
3349,20200418.0,14.0,2.0976,1.2726,0.25056,0.8445600000000001,0.7075199999999999,0.30024,0.762336
3350,20200418.0,15.0,1.4784,0.9666,0.16992,0.504,0.45024,0.21636,0.497232
3351,20200418.0,16.0,1.3152,0.5742,0.14256,0.26424,0.40608,0.17784,0.26208
3352,20200418.0,17.0,0.6528,0.2772,0.0846,0.20448,0.30336,0.108,0.202608
3353,20200418.0,18.0,0.5328,0.1278,0.03528,0.07848,0.18336,0.04392,0.07704
3354,20200418.0,19.0,0.0624,0.0108,0.00576,0.01944,0.03456,0.009,0.01296
3355,20200418.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3356,20200418.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3357,20200418.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3358,20200418.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3359,20200418.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3360,20200419.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3361,20200419.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3362,20200419.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3363,20200419.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3364,20200419.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3365,20200419.0,6.0,0.0048,0.0018,0.0,0.0,0.00096,0.00036,0.0
3366,20200419.0,7.0,0.0528,0.0432,0.00828,0.0338399999999999,0.0096,0.0018,0.025704
3367,20200419.0,8.0,0.0744,0.0864,0.01476,0.04896,0.01824,0.0126,0.018216
3368,20200419.0,9.0,0.612,0.2268,0.02232,0.0828,0.19392,0.10152,0.044064
3369,20200419.0,10.0,1.0224,0.3852,0.06696,0.2124,0.31776,0.13248,0.121752
3370,20200419.0,11.0,0.7488,0.297,0.0594,0.11808,0.2928,0.10152,0.117864
3371,20200419.0,12.0,0.4608,0.4734,0.06228,0.3348,0.15072,0.07848,0.166896
3372,20200419.0,13.0,0.9528,0.3078,0.06156,0.17856,0.28608,0.12132,0.127944
3373,20200419.0,14.0,0.7032,0.2826,0.05508,0.1116,0.19104,0.08352,0.129672
3374,20200419.0,15.0,0.3072,0.1764,0.04284,0.0648,0.096,0.03924,0.0684
3375,20200419.0,16.0,0.2376,0.1026,0.02376,0.04176,0.06336,0.02232,0.029376
3376,20200419.0,17.0,0.1032,0.0522,0.009,0.01368,0.02688,0.01152,0.016992
3377,20200419.0,18.0,0.036,0.0324,0.00288,0.00144,0.0076799999999999,0.00576,0.010728
3378,20200419.0,19.0,0.0,0.0018,0.0,0.0,0.0,0.00036,0.0
3379,20200419.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3380,20200419.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3381,20200419.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3382,20200419.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3383,20200419.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3384,20200420.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3385,20200420.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3386,20200420.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3387,20200420.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3388,20200420.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3389,20200420.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3390,20200420.0,7.0,0.0984,0.0504,0.00612,0.02592,0.02688,0.01008,0.02736
3391,20200420.0,8.0,0.4392,0.162,0.05976,0.10872,0.11616,0.04248,0.1552319999999999
3392,20200420.0,9.0,1.368,0.4896,0.12744,0.14544,0.36288,0.1494,0.4678560000000001
3393,20200420.0,10.0,1.5816,0.4896,0.06192,0.16992,0.48864,0.0792,0.316728
3394,20200420.0,11.0,1.5672,1.1268,0.17568,0.4809600000000001,0.5241600000000001,0.10404,0.581616
3395,20200420.0,12.0,2.6952,1.1952,0.27504,0.68472,0.73536,0.2088,0.706104
3396,20200420.0,13.0,2.6856,1.053,0.27828,0.76032,0.6883199999999999,0.3312,0.802512
3397,20200420.0,14.0,2.5368,1.4472,0.26676,0.7862399999999999,0.6057600000000001,0.32112,0.75636
3398,20200420.0,15.0,2.2656,1.2834,0.22248,0.6674399999999999,0.6672,0.28368,0.66672
3399,20200420.0,16.0,1.524,0.99,0.1854,0.50832,0.5952,0.2106,0.446688
3400,20200420.0,17.0,0.9912,0.6426,0.1188,0.30744,0.33888,0.10404,0.286272
3401,20200420.0,18.0,0.4824,0.3654,0.0568799999999999,0.13608,0.192,0.05508,0.12132
3402,20200420.0,19.0,0.0864,0.0666,0.009,0.02448,0.03456,0.0108,0.024696
3403,20200420.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3404,20200420.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3405,20200420.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3406,20200420.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3407,20200420.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3408,20200421.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3409,20200421.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3410,20200421.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3411,20200421.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3412,20200421.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3413,20200421.0,6.0,0.0024,0.0018,0.0,0.0,0.0,0.00036,0.0
3414,20200421.0,7.0,0.1488,0.0594,0.01044,0.036,0.04416,0.01764,0.036144
3415,20200421.0,8.0,0.6336,0.3474,0.04716,0.18,0.17184,0.0702,0.120024
3416,20200421.0,9.0,1.5816,0.8676,0.11268,0.44712,0.41088,0.17172,0.3803760000000001
3417,20200421.0,10.0,1.7808,1.0872,0.21132,0.6127199999999999,0.58272,0.2124,0.542664
3418,20200421.0,11.0,2.1792,1.3769999999999998,0.24084,0.75888,0.6499199999999999,0.28872,0.732384
3419,20200421.0,12.0,2.604,1.5408,0.29124,0.8380799999999999,0.84864,0.33012,0.7885439999999999
3420,20200421.0,13.0,2.7024,1.584,0.29772,0.8589600000000001,0.89376,0.33624,0.80424
3421,20200421.0,14.0,2.5896,1.5246,0.28332,0.8193600000000001,0.8697600000000001,0.32436,0.7731359999999999
3422,20200421.0,15.0,2.3088,1.4148,0.2538,0.7358399999999999,0.80352,0.29124,0.7046640000000001
3423,20200421.0,16.0,1.8888,1.1754,0.2034,0.58608,0.66528,0.23832,0.575784
3424,20200421.0,17.0,1.296,0.828,0.1353599999999999,0.38952,0.47328,0.15984,0.388944
3425,20200421.0,18.0,0.5712,0.3798,0.04716,0.15696,0.22848,0.06948,0.166896
3426,20200421.0,19.0,0.1008,0.0774,0.0075599999999999,0.0252,0.04224,0.0108,0.024912
3427,20200421.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3428,20200421.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3429,20200421.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3430,20200421.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3431,20200421.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3432,20200422.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3433,20200422.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3434,20200422.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3435,20200422.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3436,20200422.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3437,20200422.0,6.0,0.0,0.0,0.0,0.00072,0.00096,0.0,0.0
